"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","FR","France",196.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","HR","Croatia",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","HU","Hungary",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","IE","Ireland",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","IT","Italy",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","LT","Lithuania",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","LU","Luxembourg",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","MT","Malta",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","NL","Netherlands",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","NO","Norway",44.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","PL","Poland",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","PT","Portugal",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","RO","Romania",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","SE","Sweden",113.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","SI","Slovenia",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2007","UK","United Kingdom",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","AT","Austria",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","BE","Belgium",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","DE","Germany",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","DK","Denmark",46.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","EE","Estonia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","EL","Greece",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","ES","Spain",32.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","FI","Finland",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","FR","France",171.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","HR","Croatia",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","HU","Hungary",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","IE","Ireland",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","IT","Italy",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","LT","Lithuania",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","LU","Luxembourg",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","LV","Latvia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","MT","Malta",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","NL","Netherlands",21.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","NO","Norway",53.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","PL","Poland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","PT","Portugal",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","RO","Romania",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","SE","Sweden",148.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","SI","Slovenia",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2008","UK","United Kingdom",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","AT","Austria",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","BE","Belgium",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","BG","Bulgaria",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","DE","Germany",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","DK","Denmark",55.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","EE","Estonia",3.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","EL","Greece",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","ES","Spain",43.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","FI","Finland",8.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","FR","France",187.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","HU","Hungary",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","IE","Ireland",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","IT","Italy",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","LT","Lithuania",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","LV","Latvia",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","MT","Malta",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","NL","Netherlands",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","NO","Norway",58.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","PL","Poland",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","PT","Portugal",5.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","RO","Romania",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","SE","Sweden",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","SI","Slovenia",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2009","UK","United Kingdom",4.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","AT","Austria",14.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","BE","Belgium",23.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","BG","Bulgaria",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","CZ","Czechia",105.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","DE","Germany",2.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","DK","Denmark",46.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","EL","Greece",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","ES","Spain",51.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","FI","Finland",10.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","FR","France",252.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","HR","Croatia",7.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","HU","Hungary",6.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","IE","Ireland",9.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","I - 'susceptible, increased exposure' isolates ","N","2010","IT","Italy",6.000000000,""
